ID_STG_FNT_ITT,NUM_CNPJ,NUM_CMP_CNPJ,NOM_COM,NOM_RAZ_SCL,DAT_INC_DBO
474,301278743,2346,NMN,NMN,2019-12-19 13:43:41.914
488,959631725,1700,NMN,NMN,2019-12-19 13:43:41.914
500,14181227110,1751,NMN,NMN,2019-12-19 13:43:41.914
531,2079156457,3009,NMN,NMN,2019-12-19 13:43:41.914
553,2717474514,2635,NMN,NMN,2019-12-19 13:43:41.914
555,1396926295,1700,NMN,NMN,2019-12-19 13:43:41.914
564,148210471,1853,NMN,NMN,2019-12-19 13:43:41.914
568,21121730597,2363,NMN,NMN,2019-12-19 13:43:41.914
577,74917759,1938,NMN,NMN,2019-12-19 13:43:41.914
585,880741661,2040,NMN,NMN,2019-12-19 13:43:41.914
666,26788270931,2108,NMN,NMN,2019-12-19 13:43:41.914
668,14431808895,1887,NMN,NMN,2019-12-19 13:43:41.914
702,18080421468,2839,NMN,NMN,2019-12-19 13:43:41.914
759,9723172644,1802,MMNPP JMTPR S/M,MMNPP JMTPR S/M,2019-12-19 13:43:41.914
785,415901923,1717,NMN,NMN,2019-12-19 13:43:41.914
821,23437752899,2907,NMN,NMN,2019-12-19 13:43:41.914
829,879310533,2125,NMN,NMN,2019-12-19 13:43:41.914
837,25856415285,1717,NMN,NMN,2019-12-19 13:43:41.914
852,1296017610,1836,NMN,NMN,2019-12-19 13:43:41.914
908,25355059530,2057,NMN,NMN,2019-12-19 13:43:41.914
911,22929857941,2601,NMN,NMN,2019-12-19 13:43:41.914
958,2423917562,1734,NMN,NMN,2019-12-19 13:43:41.914
960,3248139204,1700,NMN,NMN,2019-12-19 13:43:41.914
989,347090734,3230,NMN,NMN,2019-12-19 13:43:41.914
1002,2171193420,1802,NMN,NMN,2019-12-19 13:43:41.914
1014,2171604378,1853,NMN,NMN,2019-12-19 13:43:41.914
1018,725746048,2210,NMN,NMN,2019-12-19 13:43:41.914
304,20561324050,2295,NMN,NMN,2019-12-19 13:43:41.914
359,232149943,3366,NMN,NMN,2019-12-19 13:43:41.914
388,986321742,2074,NMN,NMN,2019-12-19 13:43:41.914
405,1362832965,1751,NMN,NMN,2019-12-19 13:43:41.914
417,2196170534,2193,NMN,NMN,2019-12-19 13:43:41.914
442,7330084735,1751,NMN,NMN,2019-12-19 13:43:41.914
449,5017483904,2295,NMN,NMN,2019-12-19 13:43:41.914
455,201898001,3162,NMN,NMN,2019-12-19 13:43:41.914
464,651514664,2686,NMN,NMN,2019-12-19 13:43:41.914
477,807685929,3366,NMN,NMN,2019-12-19 13:43:41.914
516,1558522090,2618,NMN,NMN,2019-12-19 13:43:41.914
540,2541837365,1802,NMN,NMN,2019-12-19 13:43:41.914
546,2760560079,3145,NMN,NMN,2019-12-19 13:43:41.914
584,10807270311,2839,NMN,NMN,2019-12-19 13:43:41.914
591,4310122591,3060,NMN,NMN,2019-12-19 13:43:41.914
600,452584982,3383,NMN,NMN,2019-12-19 13:43:41.914
615,21163664786,2652,MMNPP RJNMZLT,MJMVNVSTRMJPRM JJ PPNSPRPVP RPV MRMSVL LTJM,2019-12-19 13:43:41.914
630,667321230,5321,NMN,NMN,2019-12-19 13:43:41.914
633,667321230,11322,NMN,NMN,2019-12-19 13:43:41.914
643,931375617,2210,NMN,NMN,2019-12-19 13:43:41.914
647,1044088796,2142,NMN,NMN,2019-12-19 13:43:41.914
674,1244535439,3162,NMN,NMN,2019-12-19 13:43:41.914
684,695099621,2176,NMN,NMN,2019-12-19 13:43:41.914
687,2979942002,1870,NMN,NMN,2019-12-19 13:43:41.914
701,16484099912,2890,NMN,NMN,2019-12-19 13:43:41.914
758,3089655072,2431,MMNK PJ PVVNM MRMSVL,MMNPP JM PVVNM MRMSVL S.M,2019-12-19 13:43:41.914
844,24557566342,2550,NMN,NMN,2019-12-19 13:43:41.914
849,25369601432,2856,NMN,NMN,2019-12-19 13:43:41.914
862,26153706984,2533,NMN,NMN,2019-12-19 13:43:41.914
876,21129727227,1700,NMN,NMN,2019-12-19 13:43:41.914
881,341459569,12580,NMN,NMN,2019-12-19 13:43:41.914
895,1058331583,1853,NMN,NMN,2019-12-19 13:43:41.914
900,25371072442,2397,NMN,NMN,2019-12-19 13:43:41.914
906,20845119160,2210,NMN,NMN,2019-12-19 13:43:41.914
927,16940144802,1836,MMNPP JVMRM S.M.,MMNPP JVMRM S.M.,2019-12-19 13:43:41.914
936,887630554,1870,NMN,NMN,2019-12-19 13:43:41.914
950,585439727,2397,NMN,NMN,2019-12-19 13:43:41.914
961,2027769367,1734,NMN,NMN,2019-12-19 13:43:41.914
971,2484672298,1870,NMN,NMN,2019-12-19 13:43:41.914
987,9638329180,1700,NMN,NMN,2019-12-19 13:43:41.914
1025,17085140437,1700,MMNPP LZSP MRMSVLJVRP S/M,MMNPP LZSP MRMSVLJVRP S/M,2019-12-19 13:43:41.914
22,18187209858,2788,SVPPPM PJNTRML PJPRJSP,PJPRJSP - PJNTRML JMS PPPPJRMTVVMS JJ PRJJVTP JP JSTMJP JJ SMP PMZLP,2019-12-19 13:43:41.914
32,23617978212,1768,PRJJVPPMMP,PRJJVPPMMP PRJJVTP RZRML PPPPJRMTVVM,2019-12-19 13:43:41.914
38,9586863193,3366,MMNPP J. P. MPRPMN S.M.,MMNPP J. P. MPRPMN S.M.,2019-12-19 13:43:41.914
41,1050289580,2805,MMNPP VPNJM,MMNPP VPNJM S/M.,2019-12-19 13:43:41.914
69,2083110844,2550,NMN,NMN,2019-12-19 13:43:41.914
82,1198290237,3128,NMN,NMN,2019-12-19 13:43:41.914
140,1506130147,1853,NMN,NMN,2019-12-19 13:43:41.914
144,2333621824,2907,NMN,NMN,2019-12-19 13:43:41.914
147,3017299298,2618,NMN,NMN,2019-12-19 13:43:41.914
155,5375386128,2363,NMN,NMN,2019-12-19 13:43:41.914
173,4952984884,3383,NMN,NMN,2019-12-19 13:43:41.914
175,4799764020,2193,NMN,NMN,2019-12-19 13:43:41.914
211,26654010490,1734,PMNV S/M PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTP,PMNV S/M PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTP,2019-12-19 13:43:41.914
227,9657255212,2023,NMN,NMN,2019-12-19 13:43:41.914
235,1455557748,1700,NMN,NMN,2019-12-19 13:43:41.914
261,20589236826,2635,NMN,NMN,2019-12-19 13:43:41.914
294,19937243,3162,NMN,NMN,2019-12-19 13:43:41.914
308,7439816879,2907,NMN,NMN,2019-12-19 13:43:41.914
314,6547812021,2992,NMN,NMN,2019-12-19 13:43:41.914
347,12046452892,1700,NMN,NMN,2019-12-19 13:43:41.914
375,5620934978,2703,NMN,NMN,2019-12-19 13:43:41.914
385,848303723,1700,NMN,NMN,2019-12-19 13:43:41.914
409,1579076926,3111,NMN,NMN,2019-12-19 13:43:41.914
416,2168086959,3230,NMN,NMN,2019-12-19 13:43:41.914
440,5607215570,3213,NMN,NMN,2019-12-19 13:43:41.914
446,19207924623,2771,NMN,NMN,2019-12-19 13:43:41.914
456,479068942,1768,NMN,NMN,2019-12-19 13:43:41.914
475,675874474,3060,NMN,NMN,2019-12-19 13:43:41.914
490,1017060360,3315,NMN,NMN,2019-12-19 13:43:41.914
502,1208465638,2873,NMN,NMN,2019-12-19 13:43:41.914
507,1343658393,3145,NMN,NMN,2019-12-19 13:43:41.914
511,712833528,1955,NMN,NMN,2019-12-19 13:43:41.914
515,1516473168,2006,NMN,NMN,2019-12-19 13:43:41.914
527,2030780747,2737,NMN,NMN,2019-12-19 13:43:41.914
542,12081645867,3060,NMN,NMN,2019-12-19 13:43:41.914
578,1612789065,3060,NMN,NMN,2019-12-19 13:43:41.914
581,896531465,2261,NMN,NMN,2019-12-19 13:43:41.914
592,4787065360,2703,NMN,NMN,2019-12-19 13:43:41.914
596,1275748306,2261,NMN,NMN,2019-12-19 13:43:41.914
597,19932221625,1836,NMN,NMN,2019-12-19 13:43:41.914
616,19912334090,2346,MMNPP RJNJVMJNTP,MMNPP RJNJVMJNTP S/M,2019-12-19 13:43:41.914
621,13715406217,2380,NMN,NMN,2019-12-19 13:43:41.914
624,21418958138,3230,NMN,NMN,2019-12-19 13:43:41.914
657,1617756397,6494,NMN,NMN,2019-12-19 13:43:41.914
658,6101057903,2618,NMN,NMN,2019-12-19 13:43:41.914
736,1199958923,1802,NMN,NMN,2019-12-19 13:43:41.914
751,21919783,2295,NMN,NMN,2019-12-19 13:43:41.914
769,2031711905,3128,NMN,NMN,2019-12-19 13:43:41.914
775,15586599141,2210,NMN,NMN,2019-12-19 13:43:41.914
781,19372177773,1921,NMN,NMN,2019-12-19 13:43:41.914
783,822515386,3043,NMN,NMN,2019-12-19 13:43:41.914
798,1284870013,2550,NMN,NMN,2019-12-19 13:43:41.914
824,23850463973,2380,NMN,NMN,2019-12-19 13:43:41.914
828,7125260609,2074,NMN,NMN,2019-12-19 13:43:41.914
848,25389576534,2414,NMN,NMN,2019-12-19 13:43:41.914
885,1308013133,2618,NMN,NMN,2019-12-19 13:43:41.914
901,26007254789,2992,NMN,NMN,2019-12-19 13:43:41.914
913,23613212024,3128,NMN,NMN,2019-12-19 13:43:41.914
914,21625522911,2465,NPVP MMNPP PPNTVNJNTML S.M.MMNPP MZLTVPLP,NPVP MMNPP PPNTVNJNTML S.M.MMNPP MZLTVPLP,2019-12-19 13:43:41.914
954,6721157111,2108,NMN,NMN,2019-12-19 13:43:41.914
964,892219007,3026,NMN,NMN,2019-12-19 13:43:41.914
992,2473986812,2652,NMN,NMN,2019-12-19 13:43:41.914
999,2157540771,2805,NMN,NMN,2019-12-19 13:43:41.914
1015,1510693168,2720,NMN,NMN,2019-12-19 13:43:41.914
17,25077909975,2210,ZNVPRJJ PJNTRML RJ,PPPPJRMTVVM PJNTRML JJ JPPNPMVM J PRÉJVTP MÚTZP JMS ZNVPRJJS JP JSTMJP JP RVP JJ JMNJVRP LTJM,2019-12-19 13:43:41.914
21,15961734724,2040,VNTJSM SMNPMPLP MRMSVL S.M.,VNTJSM SMNPMPLP MRMSVL S.M. - MMNPP MZLTVPLP,2019-12-19 13:43:41.914
65,20527053274,2278,MMNPP MPNSZPJSSP S.M.,MMNPP MS2 S.M.,2019-12-19 13:43:41.914
91,20241050493,2499,NMN,NMN,2019-12-19 13:43:41.914
93,332692754,2414,NMN,NMN,2019-12-19 13:43:41.914
113,17765603364,112506,NMN,NMN,2019-12-19 13:43:41.914
166,4203352119,2975,NMN,NMN,2019-12-19 13:43:41.914
174,4953026500,3349,NMN,NMN,2019-12-19 13:43:41.914
182,170270419,1802,NMN,NMN,2019-12-19 13:43:41.914
237,9382987854,2601,NMN,NMN,2019-12-19 13:43:41.914
240,9194619677,3383,NMN,NMN,2019-12-19 13:43:41.914
245,348457704,2873,NMN,NMN,2019-12-19 13:43:41.914
252,23412377254,2006,NMN,NMN,2019-12-19 13:43:41.914
276,22784780519,3230,NMN,NMN,2019-12-19 13:43:41.914
283,23397335382,3281,NMN,NMN,2019-12-19 13:43:41.914
287,200678421,1904,NMN,NMN,2019-12-19 13:43:41.914
290,489117472,3162,NMN,NMN,2019-12-19 13:43:41.914
298,251339543,1768,NMN,NMN,2019-12-19 13:43:41.914
301,465100705,1700,NMN,NMN,2019-12-19 13:43:41.914
302,20587546176,2652,NMN,NMN,2019-12-19 13:43:41.914
313,19800184172,1819,NMN,NMN,2019-12-19 13:43:41.914
316,20640264400,2329,NMN,NMN,2019-12-19 13:43:41.914
338,18851254406,2057,NMN,NMN,2019-12-19 13:43:41.914
344,20563579984,1700,NMN,NMN,2019-12-19 13:43:41.914
346,397142644,2499,NMN,NMN,2019-12-19 13:43:41.914
350,6577882471,2720,NMN,NMN,2019-12-19 13:43:41.914
358,7455794244,2516,NMN,NMN,2019-12-19 13:43:41.914
366,19391006701,2822,NMN,NMN,2019-12-19 13:43:41.914
427,20585567682,3196,NMN,NMN,2019-12-19 13:43:41.914
431,291863412,2193,NMN,NMN,2019-12-19 13:43:41.914
480,847252052,3196,NMN,NMN,2019-12-19 13:43:41.914
508,1356646342,2839,NMN,NMN,2019-12-19 13:43:41.914
512,1409277577,2584,NMN,NMN,2019-12-19 13:43:41.914
518,7112308785,1989,NMN,NMN,2019-12-19 13:43:41.914
533,629925497,3162,NMN,NMN,2019-12-19 13:43:41.914
570,1637849989,3349,NMN,NMN,2019-12-19 13:43:41.914
598,9425806383,1853,NMN,NMN,2019-12-19 13:43:41.914
609,7666061974,2210,NMN,NMN,2019-12-19 13:43:41.914
614,3081783290,2193,NMN,NMN,2019-12-19 13:43:41.914
618,161393784,2907,MMNPP PJTJLJM S.M.,MMNPP PJTJLJM S.M.,2019-12-19 13:43:41.914
626,26808937321,3332,NMN,NMN,2019-12-19 13:43:41.914
656,1617756397,3400,NMN,NMN,2019-12-19 13:43:41.914
724,668426944,2890,NMN,NMN,2019-12-19 13:43:41.914
746,16548002725,2771,NMN,NMN,2019-12-19 13:43:41.914
801,5014491020,2703,MMNPP TRVÂNPZLP S.M.,MMNPP TRVÂNPZLP S.M.,2019-12-19 13:43:41.914
820,8327708978,1972,NMN,NMN,2019-12-19 13:43:41.914
822,23468545271,2737,NMN,NMN,2019-12-19 13:43:41.914
836,25368862170,1700,NMN,NMN,2019-12-19 13:43:41.914
847,1830217059,2941,NMN,NMN,2019-12-19 13:43:41.914
851,27626937949,1819,NMN,NMN,2019-12-19 13:43:41.914
878,3113223889,1921,NMN,NMN,2019-12-19 13:43:41.914
919,17986615825,2992,MMNPP JVJVS S.M,MMNPP JVJVS S.M,2019-12-19 13:43:41.914
922,6896338218,1700,MVVSTM S. M. PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTP,MVVSTM S. M. PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTP,2019-12-19 13:43:41.914
932,3260770238,2142,NMN,NMN,2019-12-19 13:43:41.914
934,2290761390,2261,NMN,NMN,2019-12-19 13:43:41.914
943,3459287517,2584,NMN,NMN,2019-12-19 13:43:41.914
951,1587936799,1938,NMN,NMN,2019-12-19 13:43:41.914
976,2100663548,1802,NMN,NMN,2019-12-19 13:43:41.914
977,1483178056,2941,NMN,NMN,2019-12-19 13:43:41.914
982,2045150116,1734,NMN,NMN,2019-12-19 13:43:41.914
995,2296524339,2805,NMN,NMN,2019-12-19 13:43:41.914
9,17542643910,1768,MMNPP VTMÚ,MMNPP VTMÚ S.M.,2019-12-19 13:43:41.914
40,1020867935,1734,MMNPP MMN MMRP S.M,MMNPP MMN MMRP S.M,2019-12-19 13:43:41.914
44,17636037728,2907,MMNPP VNJZSVML,MMNPP VNJZSVML,2019-12-19 13:43:41.914
45,229877247,2465,MMNPP SJMJMR S.M.,MMNPP SJMJMR S.M.,2019-12-19 13:43:41.914
51,809760082,2312,MMNPP MPRPMN STMNLJY S.M.,MMNPP MPRPMN STMNLJY S.M.,2019-12-19 13:43:41.914
58,12259893264,2125,NMN,NMN,2019-12-19 13:43:41.914
70,7831339340,2465,MMNPP PMSS S.M.,MMNPP PMSS S.M.,2019-12-19 13:43:41.914
104,17765603364,8568,NMN,NMN,2019-12-19 13:43:41.914
116,17765603364,151368,NMN,NMN,2019-12-19 13:43:41.914
129,17765603364,435030,NMN,NMN,2019-12-19 13:43:41.914
142,1761561641,1717,NMN,NMN,2019-12-19 13:43:41.914
180,26125856632,4756957,NMN,NMN,2019-12-19 13:43:41.914
222,589049048,2788,MMNPPPM,MMNPP PPPPJRMTVVP JP MRMSVL S/M,2019-12-19 13:43:41.914
225,9869026898,2703,NMN,NMN,2019-12-19 13:43:41.914
239,9191635174,1785,NMN,NMN,2019-12-19 13:43:41.914
241,235627191,2975,NMN,NMN,2019-12-19 13:43:41.914
254,23413661859,2873,NMN,NMN,2019-12-19 13:43:41.914
257,12851587529,1734,NMN,NMN,2019-12-19 13:43:41.914
259,9704542259,3264,NMN,NMN,2019-12-19 13:43:41.914
285,25093820003,2176,NMN,NMN,2019-12-19 13:43:41.914
289,23736489598,2261,NMN,NMN,2019-12-19 13:43:41.914
315,12118187605,2924,NMN,NMN,2019-12-19 13:43:41.914
329,7339280715,1751,NMN,NMN,2019-12-19 13:43:41.914
354,12392498313,3383,NMN,NMN,2019-12-19 13:43:41.914
357,25017010739,2737,NMN,NMN,2019-12-19 13:43:41.914
379,716886753,2941,NMN,NMN,2019-12-19 13:43:41.914
391,9714750895,2805,NMN,NMN,2019-12-19 13:43:41.914
425,12397760425,1955,NMN,NMN,2019-12-19 13:43:41.914
429,6057910781,1785,NMN,NMN,2019-12-19 13:43:41.914
460,481864728,2856,NMN,NMN,2019-12-19 13:43:41.914
466,674846501,1785,NMN,NMN,2019-12-19 13:43:41.914
510,999896650,2380,NMN,NMN,2019-12-19 13:43:41.914
530,2058350769,1836,NMN,NMN,2019-12-19 13:43:41.914
534,2216607169,3230,NMN,NMN,2019-12-19 13:43:41.914
565,24966489204,3179,NMN,NMN,2019-12-19 13:43:41.914
663,286612571,1734,NMN,NMN,2019-12-19 13:43:41.914
673,15780273358,2975,NMN,NMN,2019-12-19 13:43:41.914
685,990431033,1717,NMN,NMN,2019-12-19 13:43:41.914
686,2931541727,2958,NMN,NMN,2019-12-19 13:43:41.914
726,372462333,2329,NMN,NMN,2019-12-19 13:43:41.914
784,2211282055,2856,NMN,NMN,2019-12-19 13:43:41.914
786,24081159379,3230,NMN,NMN,2019-12-19 13:43:41.914
813,26185917768,3060,NMN,NMN,2019-12-19 13:43:41.914
840,25585211038,1717,NMN,NMN,2019-12-19 13:43:41.914
864,648947477,2635,NMN,NMN,2019-12-19 13:43:41.914
880,3102765846,3128,NMN,NMN,2019-12-19 13:43:41.914
915,21225276407,1819,NMN,NMN,2019-12-19 13:43:41.914
941,1743169103,1904,NMN,NMN,2019-12-19 13:43:41.914
942,1578781279,2618,NMN,NMN,2019-12-19 13:43:41.914
956,1347769129,2057,NMN,NMN,2019-12-19 13:43:41.914
963,1774358850,1819,NMN,NMN,2019-12-19 13:43:41.914
970,1524986530,3145,NMN,NMN,2019-12-19 13:43:41.914
984,2546780132,2329,NMN,NMN,2019-12-19 13:43:41.914
986,3020939253,2890,NMN,NMN,2019-12-19 13:43:41.914
994,741386150,2040,NMN,NMN,2019-12-19 13:43:41.914
13,16808468021,2176,MMNPP SMJRM,MMNPP SMJRM,2019-12-19 13:43:41.914
29,929363310,1870,MMNPP TPYPTM JP MRMSVL S.M.,MMNPP TPYPTM JP MRMSVL S.M.,2019-12-19 13:43:41.914
30,149599405,1768,MMNPP RVMJVRMP PRJTP,MMNPP RVMJVRMP PRJTP S/M,2019-12-19 13:43:41.914
60,537185686,1870,NMN,NMN,2019-12-19 13:43:41.914
72,1746441450,2244,NMN,NMN,2019-12-19 13:43:41.914
76,17184272928,2278,NMN,NMN,2019-12-19 13:43:41.914
94,990789682,2329,NMN,NMN,2019-12-19 13:43:41.914
115,17765603364,134844,NMN,NMN,2019-12-19 13:43:41.914
119,17765603364,169762,NMN,NMN,2019-12-19 13:43:41.914
126,17765603364,313854,NMN,NMN,2019-12-19 13:43:41.914
133,17765603364,211157,NMN,NMN,2019-12-19 13:43:41.914
152,2227510850,21641,NMN,NMN,2019-12-19 13:43:41.914
170,4799846674,1768,NMN,NMN,2019-12-19 13:43:41.914
218,4961382068,1921,NMN,NMN,2019-12-19 13:43:41.914
242,21212208694,2414,NMN,NMN,2019-12-19 13:43:41.914
243,25080601721,2380,NMN,NMN,2019-12-19 13:43:41.914
250,22792272555,2380,NMN,NMN,2019-12-19 13:43:41.914
270,21219186888,2822,NMN,NMN,2019-12-19 13:43:41.914
278,22780503030,2193,NMN,NMN,2019-12-19 13:43:41.914
293,20645328547,2244,NMN,NMN,2019-12-19 13:43:41.914
295,19189165344,1717,NMN,NMN,2019-12-19 13:43:41.914
319,7518096575,2397,NMN,NMN,2019-12-19 13:43:41.914
326,7341912638,2550,NMN,NMN,2019-12-19 13:43:41.914
328,7565474079,3162,NMN,NMN,2019-12-19 13:43:41.914
335,7337049057,3060,NMN,NMN,2019-12-19 13:43:41.914
370,15721971654,2482,NMN,NMN,2019-12-19 13:43:41.914
424,384455255,2159,NMN,NMN,2019-12-19 13:43:41.914
457,5743945516,2482,NMN,NMN,2019-12-19 13:43:41.914
495,1021633785,2040,NMN,NMN,2019-12-19 13:43:41.914
519,1668174181,2856,NMN,NMN,2019-12-19 13:43:41.914
524,1784288601,1751,NMN,NMN,2019-12-19 13:43:41.914
537,2320843978,1717,NMN,NMN,2019-12-19 13:43:41.914
543,2251077355,2380,NMN,NMN,2019-12-19 13:43:41.914
548,2931471211,2380,NMN,NMN,2019-12-19 13:43:41.914
550,2583064082,2448,NMN,NMN,2019-12-19 13:43:41.914
558,2785768682,2754,NMN,NMN,2019-12-19 13:43:41.914
582,720477000,1768,NMN,NMN,2019-12-19 13:43:41.914
587,659702901,2584,NMN,NMN,2019-12-19 13:43:41.914
593,1725311793,3281,NMN,NMN,2019-12-19 13:43:41.914
594,21191343761,2006,NMN,NMN,2019-12-19 13:43:41.914
602,617598202,2805,NMN,NMN,2019-12-19 13:43:41.914
611,4158228526,3383,PMRMNÁ MMNPP,PMRMNÁ MMNPP S/M,2019-12-19 13:43:41.914
617,16794891668,2091,PPNSPRPVP NMPVPNML JMMRMPPN,JMMRMPPN MJMVNVSTRMJPRM JJ PPNSPRPVP LTJM,2019-12-19 13:43:41.914
620,2997361188,3145,NMN,NMN,2019-12-19 13:43:41.914
635,667321230,14076,NMN,NMN,2019-12-19 13:43:41.914
646,931375617,8194,NMN,NMN,2019-12-19 13:43:41.914
648,1044088796,3519,NMN,NMN,2019-12-19 13:43:41.914
662,17985304921,3230,NMN,NMN,2019-12-19 13:43:41.914
671,1613376891,2975,NMN,NMN,2019-12-19 13:43:41.914
680,1000299227,1955,NMN,NMN,2019-12-19 13:43:41.914
681,2771683689,2992,NMN,NMN,2019-12-19 13:43:41.914
689,15661061725,2822,NMN,NMN,2019-12-19 13:43:41.914
691,17936258153,3298,NMN,NMN,2019-12-19 13:43:41.914
705,1061824437,2227,NMN,NMN,2019-12-19 13:43:41.914
743,27862277007,2176,NMN,NMN,2019-12-19 13:43:41.914
744,19980325675,1853,NMN,NMN,2019-12-19 13:43:41.914
748,341459569,2635,MMNPP PPPPJRMTVVP SVPRJJV S.M.,MMNPP PPPPJRMTVVP SVPRJJV S.M.,2019-12-19 13:43:41.914
749,9535773195,2720,NMN,NMN,2019-12-19 13:43:41.914
753,608072762,1700,NMN,NMN,2019-12-19 13:43:41.914
755,14220130845,3281,NMN,NMN,2019-12-19 13:43:41.914
766,17682950520,2958,MMNPP MMP SM,MMNPP MMP SM,2019-12-19 13:43:41.914
810,17565187644,3332,PRJJVSM SM PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTPS,PRJJVSM SM PRJJVTP JVNMNPVMMJNTP J VNVJSTVMJNTPS,2019-12-19 13:43:41.914
835,867041038,2499,NMN,NMN,2019-12-19 13:43:41.914
850,25735374282,2669,NMN,NMN,2019-12-19 13:43:41.914
859,25269491543,1785,NMN,NMN,2019-12-19 13:43:41.914
861,25568125936,2890,NMN,NMN,2019-12-19 13:43:41.914
865,22963328187,1921,NMN,NMN,2019-12-19 13:43:41.914
871,25162581773,3060,NMN,NMN,2019-12-19 13:43:41.914
887,26748438350,3060,NMN,NMN,2019-12-19 13:43:41.914
920,3759808213,2482,MMNPP JP JSTMJP JJ SJRPVPJ S.M,MMNPP JP JSTMJP JJ SJRPVPJ S.M,2019-12-19 13:43:41.914
968,1508647048,3043,NMN,NMN,2019-12-19 13:43:41.914
969,2290535681,2006,NMN,NMN,2019-12-19 13:43:41.914
993,706919721,2380,NMN,NMN,2019-12-19 13:43:41.914
997,2615960085,2125,NMN,NMN,2019-12-19 13:43:41.914
1016,2492494372,1938,NMN,NMN,2019-12-19 13:43:41.914
2,17968176180,3060,SJRMSM,SJRMSM JXPJRVMN,2019-12-19 13:43:41.914
3,3388575864,2159,MPM VVSTM,MPM VVSTM SJRVVPPS,2019-12-19 13:43:41.914
16,472399689,2023,PJNTRML JJ PPPPJRMTVVMS JJ JPPNPMVM J PRÉJVTP MÚTZP JP JSTMJP JP RVP PRMNJJ JP SZL – ZNVPRJJ PJNTRML,PJNTRML JJ PPPPJRMTVVMS JJ JPPNPMVM J PRÉJVTP MÚTZP JP JSTMJP JP RVP PRMNJJ JP SZL – ZNVPRJJ PJNTRML,2019-12-19 13:43:41.914
20,3820722477,1989,MR PMRTNJRS MMNPP JJ VNVJSTVMJNTP S.M.,MR PMRTNJRS MMNPP JJ VNVJSTVMJNTP S.M.,2019-12-19 13:43:41.914
26,17220964079,1751,MMNPP VPTPRMNTVM,MMNPP VPTPRMNTVM,2019-12-19 13:43:41.914
34,21862240499,2907,MMNPP PRJJVT MPRVPPLJ MRMSVL S.M.,MMNPP PRJJVT MPRVPPLJ MRMSVL S.M.,2019-12-19 13:43:41.914
81,25118143977,1836,NMN,NMN,2019-12-19 13:43:41.914
87,11901046588,1972,NMN,NMN,2019-12-19 13:43:41.914
105,17765603364,13056,NMN,NMN,2019-12-19 13:43:41.914
118,17765603364,165138,NMN,NMN,2019-12-19 13:43:41.914
124,17765603364,238697,NMN,NMN,2019-12-19 13:43:41.914
125,17765603364,250206,NMN,NMN,2019-12-19 13:43:41.914
